StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
112,112K,"Wang et al., 2021 (a)",2021,"Northeast Institute of Geography and Agroecology, Chinese Academy of Sciences","44°12_N, 125°33_E",44.2,La40,125.55,Lo-0-180,48.16666794,MAP600,4.724999905,MAT8,,Maize ,"Maize, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Fine,Tillage,Unknow,Fertilizer,D5-10,D10-20,,7,2,R2,14,ITS1,,Fungal Shannon,Fungal Shannon,2.86847,0.483536624,3.69032,0.2256689,3,3,0.251934389,0.0107184,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
112,112L,"Wang et al., 2021 (a)",2021,"Northeast Institute of Geography and Agroecology, Chinese Academy of Sciences","44°12_N, 125°33_E",44.2,La40,125.55,Lo-0-180,48.16666794,MAP600,4.724999905,MAT8,,Maize ,"Maize, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Fine,No_tillage,Retention,Fertilizer,D5-10,D10-20,,7,2,R2,14,ITS1,,Fungal Shannon,Fungal Shannon,4.06589,0.129107067,4.14407,0.193158306,3,3,0.019045735,0.001060287,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
113,NA,"Wang et al., 2023 (b)",2023,"Hecun base, Yangqu county, Taiyuan city, Shanxi Organic Dry Farming Research Institute, Shanxi Agricultural University","38°04_N, 112°89_E",38.06667,La20-40,113.48333,Lo-0-180,36.16666794,MAP600,9.041666985,MAT8-15,,Cabbage,"Cabbage, Maize, Cabbage",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Shannon,Fungal Shannon,6.68,0.84,7.58,0.38,3,3,0.126395212,0.006108632,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,10.8,0.215708573,,129.66,0.247132388,,100.63,0.007425409,,NA,NA
113,NA,"Wang et al., 2023 (b)",2023,"Hecun base, Yangqu county, Taiyuan city, Shanxi Organic Dry Farming Research Institute, Shanxi Agricultural University","38°04_N, 112°89_E",38.06667,La20-40,113.48333,Lo-0-180,36.16666794,MAP600,9.041666985,MAT8-15,,Kidney bean,"Kidney bean, Maize, Cabbage","Maize, Cabbage",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Fabaceae to Multiple,Legume to Non-legume,AM to nonAM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,7.87,0.05,7.73,0.14,3,3,-0.0179492,0.000122794,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,11.22,-0.023445619,,181.3,-0.327860773,,120.75,-0.199815299,,NA,NA
113,NA,"Wang et al., 2023 (b)",2023,"Hecun base, Yangqu county, Taiyuan city, Shanxi Organic Dry Farming Research Institute, Shanxi Agricultural University","38°04_N, 112°89_E",38.06667,La20-40,113.48333,Lo-0-180,36.16666794,MAP600,9.041666985,MAT8-15,,Cabbage,"Cabbage, Maize, Kidney bean","Maize, Kidney bean",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,6.68,0.84,7.73,0.21,3,3,0.145990875,0.005516908,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,10.8,0.139761942,,129.66,0.028136599,,100.63,0.101856421,,NA,NA
113,NA,"Wang et al., 2023 (b)",2023,"Hecun base, Yangqu county, Taiyuan city, Shanxi Organic Dry Farming Research Institute, Shanxi Agricultural University","38°04_N, 112°89_E",38.06667,La20-40,113.48333,Lo-0-180,36.16666794,MAP600,9.041666985,MAT8-15,,Kidney bean,"Kidney bean, Maize, Kidney bean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Shannon,Fungal Shannon,7.87,0.05,7.65,0.1,3,3,-0.028352415,7.04E-05,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,11.22,0.284334229,,181.3,0.162171379,,120.75,0.074427353,,NA,NA
113,NA,"Wang et al., 2023 (b)",2023,"Hecun base, Yangqu county, Taiyuan city, Shanxi Organic Dry Farming Research Institute, Shanxi Agricultural University","38°04_N, 112°89_E",38.06667,La20-40,113.48333,Lo-0-180,36.16666794,MAP600,9.041666985,MAT8-15,,Cabbage,"Cabbage, Cabbage, Maize ",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Shannon,Fungal Shannon,6.68,0.84,7.69,0.45,3,3,0.140802796,0.00641233,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,10.8,0.222402536,,129.66,0.347843838,,100.63,0.112213656,,NA,NA
113,NA,"Wang et al., 2023 (b)",2023,"Hecun base, Yangqu county, Taiyuan city, Shanxi Organic Dry Farming Research Institute, Shanxi Agricultural University","38°04_N, 112°89_E",38.06667,La20-40,113.48333,Lo-0-180,36.16666794,MAP600,9.041666985,MAT8-15,,Cabbage,"Cabbage, Kidney bean, Maize","Kidney bean, Maize",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,6.68,0.84,7.77,0.32,3,3,0.151152177,0.00583627,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,10.8,0.496275843,,129.66,0.284263464,,100.63,0.034189695,,NA,NA
113,NA,"Wang et al., 2023 (b)",2023,"Hecun base, Yangqu county, Taiyuan city, Shanxi Organic Dry Farming Research Institute, Shanxi Agricultural University","38°04_N, 112°89_E",38.06667,La20-40,113.48333,Lo-0-180,36.16666794,MAP600,9.041666985,MAT8-15,,Kidney bean,"Kidney bean, Kidney bean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Shannon,Fungal Shannon,7.87,0.05,7.98,0.05,3,3,0.013880349,2.65E-05,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,11.22,0.294344322,,181.3,0.002038737,,120.75,-0.12323264,,NA,NA
113,NA,"Wang et al., 2023 (b)",2023,"Hecun base, Yangqu county, Taiyuan city, Shanxi Organic Dry Farming Research Institute, Shanxi Agricultural University","38°04_N, 112°89_E",38.06667,La20-40,113.48333,Lo-0-180,36.16666794,MAP600,9.041666985,MAT8-15,,Kidney bean,"Kidney bean, Cabbage, Maize","Cabbage, Maize",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Fabaceae to Multiple,Legume to Non-legume,AM to nonAM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,7.87,0.05,7.89,0.13,3,3,0.002538072,0.000103947,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,11.22,0.024649135,,181.3,0.005061631,,120.75,-0.12323264,,NA,NA
116,116A,"Wang et al., 2023 (d)",2023,Changwu Agro-ecological Experimental Station on the Loess Plateau,"107°40_E, 35°12_N",35.2,La20-40,107.66667,Lo-0-180,49.16666794,MAP600,10.19999981,MAT8-15,,Wheat,"Wheat, Wheat, Sainfoin",Sainfoin,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Perennial,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,No_retention,Fertilizer,D5-10,D20-30,,10,2,R2,30,ITS2,,Fungal Shannon,Fungal Shannon,6.3,0.173205081,5.9,0.173205081,3,3,-0.065597282,0.000539226,,,,,NA,NA,,0.791,0.195716483,,NA,NA,,0.000095,0.1997133,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,9.72,-0.316911711
116,116B,"Wang et al., 2023 (d)",2023,Changwu Agro-ecological Experimental Station on the Loess Plateau,"107°40_E, 35°12_N",35.2,La20-40,107.66667,Lo-0-180,49.16666794,MAP600,10.19999981,MAT8-15,,Wheat,"Wheat, Pea, BroomMaize millet","Pea, BroomMaize millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,No_retention,Fertilizer,D5-10,D20-30,,10,3,R3,30,ITS2,,Fungal Shannon,Fungal Shannon,6.3,0.173205081,5.5,0.346410162,3,3,-0.135801541,0.001574267,,,,,NA,NA,,0.791,0.034786116,,NA,NA,,0.000095,0,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,9.72,0.049182014
116,116C,"Wang et al., 2023 (d)",2023,Changwu Agro-ecological Experimental Station on the Loess Plateau,"107°40_E, 35°12_N",35.2,La20-40,107.66667,Lo-0-180,49.16666794,MAP600,10.19999981,MAT8-15,,Wheat,"Wheat, BroomMaize millet, Maize","BroomMaize millet, Maize",,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,No_retention,Fertilizer,D5-10,D20-30,,10,3,R3,30,ITS2,,Fungal Shannon,Fungal Shannon,6.3,0.173205081,5.7,0.346410162,3,3,-0.100083459,0.001483101,,,,,NA,NA,,0.791,0.048127733,,NA,NA,,0.000095,0.041242959,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,9.72,0.19645306
117,117A,"Wang et al., 2021 (b)",2021,"Mancheng County, Hebei Province, in the central region of North China","38°58_N, 115°27_E",38.96667,La20-40,115.45,Lo-0-180,42.5,MAP600,12.9416666,MAT8-15,,Maize,"Maize, Wheat",Wheat,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Unknow,Unknow,Retention,Fertilizer,D10,D10-20,,15,2,R2,15,ITS1,,Fungal Shannon,Fungal Shannon,4.33,0.07,4.11,0.15,3,3,-0.052144514,0.000531111,,,,,8.084210526,-0.006531702,,0.939,0.098306944,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,11.57,0.201299083,,88.11,0.021890081,,35.58,0.078874559,,NA,NA
117,117B,"Wang et al., 2021 (b)",2021,"Mancheng County, Hebei Province, in the central region of North China","38°58_N, 115°27_E",38.96667,La20-40,115.45,Lo-0-180,42.5,MAP600,12.9416666,MAT8-15,,Soybean,"Soybean, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Unknow,Unknow,Retention,Fertilizer,D10,D10-20,,15,2,R2,15,ITS1,,Fungal Shannon,Fungal Shannon,4.37,0.49,4.21,0.18,3,3,-0.037300361,0.004800247,,,,,8.147368421,0.002580647,,0.922,0.043508188,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,12.14,0.200146371,,69.7,0.429842733,,32.08,0.255531073,,NA,NA
119,NA,"Wang et al., 2023 (f)",2023,"Yanming Lake Seed Company baselocated in Guandi Town, Dunhua city, Yanbian Korean Autonomous Prefecture, Jilin Province","43°26_24__N, 128°21_33__E",43.44,La40,128.35917,Lo-0-180,51.25,MAP600-1200,3.200000048,MAT8,,Soybean,"Maize, Soybean",Maize ,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D5-10,,4,2,R2,8,18S,,Fungal Shannon,Fungal Shannon,3.495963,0.3495963,3.528299,0.3528299,3,3,0.009207011,0.006666667,,,,,5.621052632,0.063484595,,6.741,0.147964633,,NA,NA,,0.051,0.534082486,,13.11,0.026347026,,2.33,0.550376424,,23.77,0.157330905,,176.29,-0.477851005,,NA,NA,,2215.69,0.20708803
119,NA,"Wang et al., 2023 (f)",2023,"Yanming Lake Seed Company baselocated in Guandi Town, Dunhua city, Yanbian Korean Autonomous Prefecture, Jilin Province","43°26_24__N, 128°21_33__E",43.44,La40,128.35917,Lo-0-180,51.25,MAP600-1200,3.200000048,MAT8,,Soybean,"Maize, Soybean",Maize ,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D3-5,D5-10,,4,2,R2,8,18S,,Fungal Shannon,Fungal Shannon,3.249732,0.3249732,3.275589,0.3275589,3,3,0.007925169,0.006666667,,,,,5.473684211,0.02093321,,6.699,0.134053722,,NA,NA,,0.066,-0.09531018,,16.44,-0.129022975,,3.67,0.24524092,,57.27,-0.168277113,,97.01,-0.236347546,,NA,NA,,2623.53,0.114290122
120,120A,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Wheat, Potato, Wheat, Potato, Wheat",Potato,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,4.9,0.173205081,4.43,0.190525589,3,3,-0.100835621,0.001033057,,,,,7.05,-0.062932247,,2.688372093,0.214978823,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.055569851,,NA,NA
120,120B,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Rape, Wheat, Potato, Rape, Wheat","Potato, Rape",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,2,3,R3,6,ITS1,,Fungal Shannon,Fungal Shannon,4.9,0.173205081,3.89,0.969948452,3,3,-0.230826047,0.021140649,,,,,7.05,-0.053909629,,2.688372093,0.190255684,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.055569851,,NA,NA
120,120C,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Rape, Wheat, Rape, Wheat, Rape, Wheat",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,4.9,0.173205081,4.87,0.069282032,3,3,-0.006141268,0.000483956,,,,,7.05,-0.028778965,,2.688372093,0.173851531,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.028170877,,NA,NA
120,120D,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Wheat, Potato, Wheat, Potato, Wheat",Potato,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,4.08,0.502294734,3.99,0.155884573,3,3,-0.022305758,0.005560934,,,,,8.09,-0.073062593,,2.53372093,0.214941118,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.028987537,,NA,NA
120,120E,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Rape, Wheat, Potato, Rape, Wheat","Potato, Rape",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,2,3,R3,6,ITS1,,Fungal Shannon,Fungal Shannon,4.08,0.502294734,3.8,0.225166605,3,3,-0.071095922,0.006222504,,,,,8.09,-0.190014857,,2.53372093,0.211975407,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.057158414,,NA,NA
120,120F,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Rape, Wheat, Rape, Wheat, Rape, Wheat",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,4.08,0.502294734,4.58,0.08660254,3,3,0.11560201,0.005171325,,,,,8.09,-0.077059934,,2.53372093,0.203399665,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.028987537,,NA,NA
120,120M,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Wheat, Potato, Wheat, Potato, Wheat",Potato,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,4.74,0.311769145,3.71,1.835973856,3,3,-0.245005259,0.08307473,,,,,7.05,-0.062932247,,2.688372093,0.214978823,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.055569851,,NA,NA
120,120N,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Rape, Wheat, Potato, Rape, Wheat","Potato, Rape",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,2,3,R3,6,ITS1,,Fungal Shannon,Fungal Shannon,4.74,0.311769145,4.59,0.381051178,3,3,-0.032157112,0.003739389,,,,,7.05,-0.053909629,,2.688372093,0.190255684,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.055569851,,NA,NA
120,120O,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Rape, Wheat, Rape, Wheat, Rape, Wheat",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,4.74,0.311769145,4.03,0.311769145,3,3,-0.16227076,0.00343704,,,,,7.05,-0.028778965,,2.688372093,0.173851531,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.028170877,,NA,NA
120,120P,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Wheat, Potato, Wheat, Potato, Wheat",Potato,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,4.94,0.36373067,4.13,0.329089653,3,3,-0.179087924,0.003923556,,,,,8.09,-0.073062593,,2.53372093,0.214941118,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.028987537,,NA,NA
120,120Q,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Rape, Wheat, Potato, Rape, Wheat","Potato, Rape",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,2,3,R3,6,ITS1,,Fungal Shannon,Fungal Shannon,4.94,0.36373067,4.66,0.831384388,3,3,-0.058349883,0.012416995,,,,,8.09,-0.190014857,,2.53372093,0.211975407,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.057158414,,NA,NA
120,120R,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Rape, Wheat, Rape, Wheat, Rape, Wheat",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,4.94,0.36373067,4.23,0.173205081,3,3,-0.155163338,0.002365991,,,,,8.09,-0.077059934,,2.53372093,0.203399665,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.028987537,,NA,NA
121,121A,"Wen et al., 2023",2024,Longshan Countyof Hunan Province,"28°46_N, 109°13_E ",28.76667,La20-40,109.21667,Lo-0-180,112.4166641,MAP1200,16.85833359,MAT15,,Tiger lily,"Lilium tigrinum, Maize",Maize,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Liliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,4.25,0.155884573,3.99,0.08660254,3,3,-0.063127752,0.000605477,,,,,5.12,-0.007843177,,1.157,0.190641788,,NA,NA,,0.124,0.333010029,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
